Angle	Lenght	name	cut_num	cond	Embryo
50.389	414.074	Ntf3_Control_Embryo_1	6	ctrl	1
43.844	385.452	Ntf3_Control_Embryo_1	6	ctrl	1
40.776	355.225	Ntf3_Control_Embryo_1	6	ctrl	1
44.816	441.237	Ntf3_Control_Embryo_1	6	ctrl	1
43.971	472.424	Ntf3_Control_Embryo_1	6	ctrl	1
40.564	502.845	Ntf3_Control_Embryo_1	6	ctrl	1
38.783	509.284	Ntf3_Control_Embryo_1	6	ctrl	1
38.290	532.564	Ntf3_Control_Embryo_1	6	ctrl	1
23.762	347.454	Ntf3_Control_Embryo_1	6	ctrl	1
28.922	587.241	Ntf3_Control_Embryo_1	6	ctrl	1
89.941	970.001	Ntf3_CdM_Embryo_1	6	CdM	1
1.436	678.213	Ntf3_CdM_Embryo_1	6	CdM	1
23.409	178.709	Ntf3_CdM_Embryo_1	6	CdM	1
31.460	178.194	Ntf3_CdM_Embryo_1	6	CdM	1
25.271	217.849	Ntf3_CdM_Embryo_1	6	CdM	1
39.289	170.552	Ntf3_CdM_Embryo_1	6	CdM	1
47.137	189.636	Ntf3_CdM_Embryo_1	6	CdM	1
57.200	214.140	Ntf3_CdM_Embryo_1	6	CdM	1
52.788	234.804	Ntf3_CdM_Embryo_1	6	CdM	1
41.186	223.233	Ntf3_CdM_Embryo_1	6	CdM	1
54.532	286.086	Ntf3_CdM_Embryo_1	6	CdM	1
56.827	338.104	Ntf3_CdM_Embryo_1	6	CdM	1
55.707	369.173	Ntf3_CdM_Embryo_1	6	CdM	1
40.828	301.319	Ntf3_CdM_Embryo_1	6	CdM	1
39.898	318.044	Ntf3_CdM_Embryo_1	6	CdM	1
43.647	359.310	Ntf3_CdM_Embryo_1	6	CdM	1
33.590	318.121	Ntf3_CdM_Embryo_1	6	CdM	1
26.320	313.500	Ntf3_CdM_Embryo_1	6	CdM	1
1.061	378.065	Ntf3_CdM_Embryo_1	6	CdM	1
4.145	345.905	Ntf3_CdM_Embryo_1	6	CdM	1
4.691	391.311	Ntf3_CdM_Embryo_1	6	CdM	1
14.970	387.138	Ntf3_CdM_Embryo_1	6	CdM	1
13.463	412.331	Ntf3_CdM_Embryo_1	6	CdM	1
25.256	391.414	Ntf3_CdM_Embryo_1	6	CdM	1
30.824	421.545	Ntf3_CdM_Embryo_1	6	CdM	1
33.326	436.835	Ntf3_CdM_Embryo_1	6	CdM	1
26.448	437.823	Ntf3_CdM_Embryo_1	6	CdM	1
35.758	484.291	Ntf3_CdM_Embryo_1	6	CdM	1
29.630	493.535	Ntf3_CdM_Embryo_1	6	CdM	1
33.571	535.287	Ntf3_CdM_Embryo_1	6	CdM	1
22.765	485.848	Ntf3_CdM_Embryo_1	6	CdM	1
26.272	524.141	Ntf3_CdM_Embryo_1	6	CdM	1
26.938	549.637	Ntf3_CdM_Embryo_1	6	CdM	1
25.761	605.140	Ntf3_CdM_Embryo_1	6	CdM	1
12.786	555.781	Ntf3_CdM_Embryo_1	6	CdM	1
21.653	501.379	Ntf3_CdM_Embryo_1	6	CdM	1
85.815	781.083	Ntf3_Control_Embryo_2	4	ctrl	2
-0.317	543.008	Ntf3_Control_Embryo_2	4	ctrl	2
41.820	76.485	Ntf3_Control_Embryo_2	4	ctrl	2
59.826	99.479	Ntf3_Control_Embryo_2	4	ctrl	2
58.736	131.027	Ntf3_Control_Embryo_2	4	ctrl	2
40.045	122.788	Ntf3_Control_Embryo_2	4	ctrl	2
32.928	125.096	Ntf3_Control_Embryo_2	4	ctrl	2
26.565	116.276	Ntf3_Control_Embryo_2	4	ctrl	2
42.374	154.311	Ntf3_Control_Embryo_2	4	ctrl	2
52.344	160.415	Ntf3_Control_Embryo_2	4	ctrl	2
52.948	189.201	Ntf3_Control_Embryo_2	4	ctrl	2
47.620	216.601	Ntf3_Control_Embryo_2	4	ctrl	2
49.779	212.163	Ntf3_Control_Embryo_2	4	ctrl	2
38.660	179.287	Ntf3_Control_Embryo_2	4	ctrl	2
37.569	213.216	Ntf3_Control_Embryo_2	4	ctrl	2
20.956	150.987	Ntf3_Control_Embryo_2	4	ctrl	2
40.389	263.898	Ntf3_Control_Embryo_2	4	ctrl	2
30.256	236.172	Ntf3_Control_Embryo_2	4	ctrl	2
4.814	190.672	Ntf3_Control_Embryo_2	4	ctrl	2
9.345	240.187	Ntf3_Control_Embryo_2	4	ctrl	2
12.718	263.463	Ntf3_Control_Embryo_2	4	ctrl	2
21.318	264.068	Ntf3_Control_Embryo_2	4	ctrl	2
15.054	300.307	Ntf3_Control_Embryo_2	4	ctrl	2
12.155	332.453	Ntf3_Control_Embryo_2	4	ctrl	2
7.038	326.460	Ntf3_Control_Embryo_2	4	ctrl	2
18.435	341.526	Ntf3_Control_Embryo_2	4	ctrl	2
11.811	381.068	Ntf3_Control_Embryo_2	4	ctrl	2
22.001	427.102	Ntf3_Control_Embryo_2	4	ctrl	2
23.587	464.835	Ntf3_Control_Embryo_2	4	ctrl	2
14.235	418.862	Ntf3_Control_Embryo_2	4	ctrl	2
15.874	438.730	Ntf3_Control_Embryo_2	4	ctrl	2
11.634	451.270	Ntf3_Control_Embryo_2	4	ctrl	2
18.584	486.360	Ntf3_Control_Embryo_2	4	ctrl	2
18.009	511.038	Ntf3_Control_Embryo_2	4	ctrl	2
14.488	491.635	Ntf3_Control_Embryo_2	4	ctrl	2
89.945	1042.000	Ntf3_CdM_Embryo_2	4	CdM	2
-0.334	687.012	Ntf3_CdM_Embryo_2	4	CdM	2
20.410	137.641	Ntf3_CdM_Embryo_2	4	CdM	2
21.460	155.801	Ntf3_CdM_Embryo_2	4	CdM	2
13.761	151.344	Ntf3_CdM_Embryo_2	4	CdM	2
6.754	153.062	Ntf3_CdM_Embryo_2	4	CdM	2
15.859	182.964	Ntf3_CdM_Embryo_2	4	CdM	2
33.096	133.690	Ntf3_CdM_Embryo_2	4	CdM	2
32.276	157.305	Ntf3_CdM_Embryo_2	4	CdM	2
41.795	177.054	Ntf3_CdM_Embryo_2	4	CdM	2
35.645	187.043	Ntf3_CdM_Embryo_2	4	CdM	2
24.656	201.358	Ntf3_CdM_Embryo_2	4	CdM	2
43.810	238.346	Ntf3_CdM_Embryo_2	4	CdM	2
37.060	240.601	Ntf3_CdM_Embryo_2	4	CdM	2
45.881	275.804	Ntf3_CdM_Embryo_2	4	CdM	2
43.710	314.035	Ntf3_CdM_Embryo_2	4	CdM	2
15.315	249.874	Ntf3_CdM_Embryo_2	4	CdM	2
2.426	236.212	Ntf3_CdM_Embryo_2	4	CdM	2
-7.245	237.899	Ntf3_CdM_Embryo_2	4	CdM	2
-0.532	323.014	Ntf3_CdM_Embryo_2	4	CdM	2
9.733	313.512	Ntf3_CdM_Embryo_2	4	CdM	2
3.106	387.569	Ntf3_CdM_Embryo_2	4	CdM	2
0.794	361.035	Ntf3_CdM_Embryo_2	4	CdM	2
5.724	441.200	Ntf3_CdM_Embryo_2	4	CdM	2
8.351	440.672	Ntf3_CdM_Embryo_2	4	CdM	2
11.017	460.487	Ntf3_CdM_Embryo_2	4	CdM	2
14.003	421.527	Ntf3_CdM_Embryo_2	4	CdM	2
16.845	376.140	Ntf3_CdM_Embryo_2	4	CdM	2
18.805	440.514	Ntf3_CdM_Embryo_2	4	CdM	2
21.658	444.370	Ntf3_CdM_Embryo_2	4	CdM	2
25.145	378.906	Ntf3_CdM_Embryo_2	4	CdM	2
31.535	361.365	Ntf3_CdM_Embryo_2	4	CdM	2
35.263	363.743	Ntf3_CdM_Embryo_2	4	CdM	2
37.269	373.209	Ntf3_CdM_Embryo_2	4	CdM	2
40.043	401.015	Ntf3_CdM_Embryo_2	4	CdM	2
27.118	416.823	Ntf3_CdM_Embryo_2	4	CdM	2
29.336	434.753	Ntf3_CdM_Embryo_2	4	CdM	2
33.451	466.230	Ntf3_CdM_Embryo_2	4	CdM	2
22.945	474.546	Ntf3_CdM_Embryo_2	4	CdM	2
19.022	493.974	Ntf3_CdM_Embryo_2	4	CdM	2
13.551	486.544	Ntf3_CdM_Embryo_2	4	CdM	2
9.259	509.640	Ntf3_CdM_Embryo_2	4	CdM	2
9.359	547.285	Ntf3_CdM_Embryo_2	4	CdM	2
7.847	629.898	Ntf3_CdM_Embryo_2	4	CdM	2
12.577	647.538	Ntf3_CdM_Embryo_2	4	CdM	2
14.345	585.247	Ntf3_CdM_Embryo_2	4	CdM	2
17.491	575.613	Ntf3_CdM_Embryo_2	4	CdM	2
20.088	559.007	Ntf3_CdM_Embryo_2	4	CdM	2
18.792	558.785	Ntf3_CdM_Embryo_2	4	CdM	2
18.674	530.951	Ntf3_CdM_Embryo_2	4	CdM	2
20.072	553.624	Ntf3_CdM_Embryo_2	4	CdM	2
22.849	538.235	Ntf3_CdM_Embryo_2	4	CdM	2
29.183	518.862	Ntf3_CdM_Embryo_2	4	CdM	2
31.764	528.096	Ntf3_CdM_Embryo_2	4	CdM	2
34.247	541.968	Ntf3_CdM_Embryo_2	4	CdM	2
23.537	601.000	Ntf3_CdM_Embryo_2	4	CdM	2
26.061	610.023	Ntf3_CdM_Embryo_2	4	CdM	2
27.750	627.128	Ntf3_CdM_Embryo_2	4	CdM	2
88.906	1152.210	Ntf3_Control_Embryo_2	5	ctrl	2
0.297	579.008	Ntf3_Control_Embryo_2	5	ctrl	2
38.395	135.248	Ntf3_Control_Embryo_2	5	ctrl	2
49.279	208.471	Ntf3_Control_Embryo_2	5	ctrl	2
41.773	238.673	Ntf3_Control_Embryo_2	5	ctrl	2
48.329	255.697	Ntf3_Control_Embryo_2	5	ctrl	2
52.329	271.627	Ntf3_Control_Embryo_2	5	ctrl	2
59.036	250.731	Ntf3_Control_Embryo_2	5	ctrl	2
61.894	299.294	Ntf3_Control_Embryo_2	5	ctrl	2
59.355	339.401	Ntf3_Control_Embryo_2	5	ctrl	2
55.129	309.588	Ntf3_Control_Embryo_2	5	ctrl	2
55.663	343.936	Ntf3_Control_Embryo_2	5	ctrl	2
47.193	332.584	Ntf3_Control_Embryo_2	5	ctrl	2
27.373	380.617	Ntf3_Control_Embryo_2	5	ctrl	2
24.053	387.660	Ntf3_Control_Embryo_2	5	ctrl	2
18.296	391.807	Ntf3_Control_Embryo_2	5	ctrl	2
9.853	385.689	Ntf3_Control_Embryo_2	5	ctrl	2
25.945	454.843	Ntf3_Control_Embryo_2	5	ctrl	2
58.173	341.321	Ntf3_Control_Embryo_2	5	ctrl	2
57.766	371.214	Ntf3_Control_Embryo_2	5	ctrl	2
58.866	404.224	Ntf3_Control_Embryo_2	5	ctrl	2
54.195	398.269	Ntf3_Control_Embryo_2	5	ctrl	2
49.430	393.620	Ntf3_Control_Embryo_2	5	ctrl	2
54.504	475.337	Ntf3_Control_Embryo_2	5	ctrl	2
50.029	443.650	Ntf3_Control_Embryo_2	5	ctrl	2
47.626	462.934	Ntf3_Control_Embryo_2	5	ctrl	2
49.060	459.358	Ntf3_Control_Embryo_2	5	ctrl	2
45.594	545.916	Ntf3_Control_Embryo_2	5	ctrl	2
52.334	576.056	Ntf3_Control_Embryo_2	5	ctrl	2
51.170	631.569	Ntf3_Control_Embryo_2	5	ctrl	2
49.288	614.782	Ntf3_Control_Embryo_2	5	ctrl	2
46.865	586.502	Ntf3_Control_Embryo_2	5	ctrl	2
44.324	599.668	Ntf3_Control_Embryo_2	5	ctrl	2
42.211	610.249	Ntf3_Control_Embryo_2	5	ctrl	2
45.761	639.281	Ntf3_Control_Embryo_2	5	ctrl	2
47.667	653.367	Ntf3_Control_Embryo_2	5	ctrl	2
43.550	670.552	Ntf3_Control_Embryo_2	5	ctrl	2
41.169	656.247	Ntf3_Control_Embryo_2	5	ctrl	2
37.843	624.290	Ntf3_Control_Embryo_2	5	ctrl	2
36.203	601.041	Ntf3_Control_Embryo_2	5	ctrl	2
37.396	566.424	Ntf3_Control_Embryo_2	5	ctrl	2
40.435	559.683	Ntf3_Control_Embryo_2	5	ctrl	2
40.262	530.730	Ntf3_Control_Embryo_2	5	ctrl	2
34.278	486.498	Ntf3_Control_Embryo_2	5	ctrl	2
29.770	576.017	Ntf3_Control_Embryo_2	5	ctrl	2
90.143	1200.004	Ntf3_CdM_Embryo_2	5	CdM	2
0.807	639.063	Ntf3_CdM_Embryo_2	5	CdM	2
41.362	122.577	Ntf3_CdM_Embryo_2	5	CdM	2
36.943	156.400	Ntf3_CdM_Embryo_2	5	CdM	2
29.655	157.648	Ntf3_CdM_Embryo_2	5	CdM	2
36.669	170.801	Ntf3_CdM_Embryo_2	5	CdM	2
32.976	200.262	Ntf3_CdM_Embryo_2	5	CdM	2
48.315	183.448	Ntf3_CdM_Embryo_2	5	CdM	2
52.784	198.404	Ntf3_CdM_Embryo_2	5	CdM	2
36.968	232.800	Ntf3_CdM_Embryo_2	5	CdM	2
25.413	244.675	Ntf3_CdM_Embryo_2	5	CdM	2
23.429	261.565	Ntf3_CdM_Embryo_2	5	CdM	2
19.262	284.951	Ntf3_CdM_Embryo_2	5	CdM	2
1.786	417.203	Ntf3_CdM_Embryo_2	5	CdM	2
31.931	325.208	Ntf3_CdM_Embryo_2	5	CdM	2
36.729	324.401	Ntf3_CdM_Embryo_2	5	CdM	2
42.634	342.532	Ntf3_CdM_Embryo_2	5	CdM	2
63.255	284.429	Ntf3_CdM_Embryo_2	5	CdM	2
59.219	322.419	Ntf3_CdM_Embryo_2	5	CdM	2
56.004	311.191	Ntf3_CdM_Embryo_2	5	CdM	2
59.421	332.200	Ntf3_CdM_Embryo_2	5	CdM	2
57.643	345.672	Ntf3_CdM_Embryo_2	5	CdM	2
55.091	338.999	Ntf3_CdM_Embryo_2	5	CdM	2
50.581	341.738	Ntf3_CdM_Embryo_2	5	CdM	2
52.206	372.048	Ntf3_CdM_Embryo_2	5	CdM	2
49.020	393.412	Ntf3_CdM_Embryo_2	5	CdM	2
44.361	380.447	Ntf3_CdM_Embryo_2	5	CdM	2
45.607	400.245	Ntf3_CdM_Embryo_2	5	CdM	2
45.000	444.063	Ntf3_CdM_Embryo_2	5	CdM	2
36.396	434.815	Ntf3_CdM_Embryo_2	5	CdM	2
34.638	503.182	Ntf3_CdM_Embryo_2	5	CdM	2
32.755	510.115	Ntf3_CdM_Embryo_2	5	CdM	2
28.421	483.244	Ntf3_CdM_Embryo_2	5	CdM	2
25.033	434.847	Ntf3_CdM_Embryo_2	5	CdM	2
20.693	489.585	Ntf3_CdM_Embryo_2	5	CdM	2
26.949	533.985	Ntf3_CdM_Embryo_2	5	CdM	2
30.435	576.431	Ntf3_CdM_Embryo_2	5	CdM	2
32.850	567.797	Ntf3_CdM_Embryo_2	5	CdM	2
35.668	562.524	Ntf3_CdM_Embryo_2	5	CdM	2
41.149	579.014	Ntf3_CdM_Embryo_2	5	CdM	2
51.753	607.376	Ntf3_CdM_Embryo_2	5	CdM	2
48.425	568.114	Ntf3_CdM_Embryo_2	5	CdM	2
21.604	537.777	Ntf3_CdM_Embryo_2	5	CdM	2
90.072	798.001	Ntf3_Control_Embryo_2	6	ctrl	2
-0.439	522.015	Ntf3_Control_Embryo_2	6	ctrl	2
66.098	96.255	Ntf3_Control_Embryo_2	6	ctrl	2
57.072	125.096	Ntf3_Control_Embryo_2	6	ctrl	2
55.784	90.697	Ntf3_Control_Embryo_2	6	ctrl	2
39.289	113.701	Ntf3_Control_Embryo_2	6	ctrl	2
52.280	161.818	Ntf3_Control_Embryo_2	6	ctrl	2
46.042	155.589	Ntf3_Control_Embryo_2	6	ctrl	2
57.055	213.300	Ntf3_Control_Embryo_2	6	ctrl	2
36.051	181.819	Ntf3_Control_Embryo_2	6	ctrl	2
20.618	215.824	Ntf3_Control_Embryo_2	6	ctrl	2
12.774	253.269	Ntf3_Control_Embryo_2	6	ctrl	2
22.570	263.154	Ntf3_Control_Embryo_2	6	ctrl	2
34.955	251.340	Ntf3_Control_Embryo_2	6	ctrl	2
30.189	304.266	Ntf3_Control_Embryo_2	6	ctrl	2
34.706	344.246	Ntf3_Control_Embryo_2	6	ctrl	2
29.951	378.556	Ntf3_Control_Embryo_2	6	ctrl	2
26.418	348.381	Ntf3_Control_Embryo_2	6	ctrl	2
20.158	336.618	Ntf3_Control_Embryo_2	6	ctrl	2
27.597	397.190	Ntf3_Control_Embryo_2	6	ctrl	2
24.724	389.724	Ntf3_Control_Embryo_2	6	ctrl	2
23.620	356.901	Ntf3_Control_Embryo_2	6	ctrl	2
20.537	353.464	Ntf3_Control_Embryo_2	6	ctrl	2
21.251	386.264	Ntf3_Control_Embryo_2	6	ctrl	2
17.602	413.353	Ntf3_Control_Embryo_2	6	ctrl	2
18.331	524.623	Ntf3_Control_Embryo_2	6	ctrl	2
20.992	538.756	Ntf3_Control_Embryo_2	6	ctrl	2
23.253	557.265	Ntf3_Control_Embryo_2	6	ctrl	2
9.571	433.028	Ntf3_Control_Embryo_2	6	ctrl	2
89.445	1136.053	Ntf3_CdM_Embryo_2	6	CdM	2
0.254	678.007	Ntf3_CdM_Embryo_2	6	CdM	2
23.537	177.792	Ntf3_CdM_Embryo_2	6	CdM	2
29.224	163.857	Ntf3_CdM_Embryo_2	6	CdM	2
35.502	184.253	Ntf3_CdM_Embryo_2	6	CdM	2
38.978	168.514	Ntf3_CdM_Embryo_2	6	CdM	2
42.346	213.776	Ntf3_CdM_Embryo_2	6	CdM	2
48.761	204.795	Ntf3_CdM_Embryo_2	6	CdM	2
47.503	259.048	Ntf3_CdM_Embryo_2	6	CdM	2
