Angle	Lenght	name	cut_num	cond	Embryo
58.398	677.461	Ntf3_Control_Embryo_1	3	ctrl	1
58.813	704.865	Ntf3_Control_Embryo_1	3	ctrl	1
89.607	1020.024	Ntf3_CdM_Embryo_1	3	CdM	1
1.492	499.169	Ntf3_CdM_Embryo_1	3	CdM	1
58.134	174.264	Ntf3_CdM_Embryo_1	3	CdM	1
65.206	217.002	Ntf3_CdM_Embryo_1	3	CdM	1
61.323	206.306	Ntf3_CdM_Embryo_1	3	CdM	1
51.383	209.898	Ntf3_CdM_Embryo_1	3	CdM	1
44.393	200.122	Ntf3_CdM_Embryo_1	3	CdM	1
45.674	240.433	Ntf3_CdM_Embryo_1	3	CdM	1
50.325	281.938	Ntf3_CdM_Embryo_1	3	CdM	1
55.189	311.801	Ntf3_CdM_Embryo_1	3	CdM	1
53.677	356.216	Ntf3_CdM_Embryo_1	3	CdM	1
63.943	352.865	Ntf3_CdM_Embryo_1	3	CdM	1
66.311	383.298	Ntf3_CdM_Embryo_1	3	CdM	1
72.344	395.637	Ntf3_CdM_Embryo_1	3	CdM	1
67.909	441.403	Ntf3_CdM_Embryo_1	3	CdM	1
65.988	471.832	Ntf3_CdM_Embryo_1	3	CdM	1
45.988	328.146	Ntf3_CdM_Embryo_1	3	CdM	1
51.385	400.586	Ntf3_CdM_Embryo_1	3	CdM	1
43.351	368.555	Ntf3_CdM_Embryo_1	3	CdM	1
38.881	364.825	Ntf3_CdM_Embryo_1	3	CdM	1
40.582	321.274	Ntf3_CdM_Embryo_1	3	CdM	1
35.143	404.784	Ntf3_CdM_Embryo_1	3	CdM	1
34.229	442.670	Ntf3_CdM_Embryo_1	3	CdM	1
35.033	461.637	Ntf3_CdM_Embryo_1	3	CdM	1
37.950	466.683	Ntf3_CdM_Embryo_1	3	CdM	1
44.378	456.111	Ntf3_CdM_Embryo_1	3	CdM	1
44.664	482.255	Ntf3_CdM_Embryo_1	3	CdM	1
44.517	503.478	Ntf3_CdM_Embryo_1	3	CdM	1
49.017	504.700	Ntf3_CdM_Embryo_1	3	CdM	1
55.374	526.203	Ntf3_CdM_Embryo_1	3	CdM	1
49.399	580.831	Ntf3_CdM_Embryo_1	3	CdM	1
41.634	529.830	Ntf3_CdM_Embryo_1	3	CdM	1
38.067	497.909	Ntf3_CdM_Embryo_1	3	CdM	1
33.201	487.599	Ntf3_CdM_Embryo_1	3	CdM	1
27.346	426.681	Ntf3_CdM_Embryo_1	3	CdM	1
89.544	880.028	Ntf3_Control_Embryo_2	1	ctrl	2
0.442	518.015	Ntf3_Control_Embryo_2	1	ctrl	2
51.546	173.666	Ntf3_Control_Embryo_2	1	ctrl	2
43.487	187.449	Ntf3_Control_Embryo_2	1	ctrl	2
35.676	192.042	Ntf3_Control_Embryo_2	1	ctrl	2
43.332	218.589	Ntf3_Control_Embryo_2	1	ctrl	2
63.435	248.204	Ntf3_Control_Embryo_2	1	ctrl	2
41.303	230.289	Ntf3_Control_Embryo_2	1	ctrl	2
38.145	260.665	Ntf3_Control_Embryo_2	1	ctrl	2
33.906	293.993	Ntf3_Control_Embryo_2	1	ctrl	2
29.567	239.140	Ntf3_Control_Embryo_2	1	ctrl	2
39.366	316.901	Ntf3_Control_Embryo_2	1	ctrl	2
38.003	354.069	Ntf3_Control_Embryo_2	1	ctrl	2
38.892	385.440	Ntf3_Control_Embryo_2	1	ctrl	2
35.202	357.351	Ntf3_Control_Embryo_2	1	ctrl	2
30.882	362.377	Ntf3_Control_Embryo_2	1	ctrl	2
34.425	389.154	Ntf3_Control_Embryo_2	1	ctrl	2
29.928	388.851	Ntf3_Control_Embryo_2	1	ctrl	2
28.270	375.826	Ntf3_Control_Embryo_2	1	ctrl	2
23.305	353.871	Ntf3_Control_Embryo_2	1	ctrl	2
24.383	387.568	Ntf3_Control_Embryo_2	1	ctrl	2
32.512	431.648	Ntf3_Control_Embryo_2	1	ctrl	2
88.378	1130.453	Ntf3_CdM_Embryo_2	1	CdM	2
1.586	578.221	Ntf3_CdM_Embryo_2	1	CdM	2
17.354	100.578	Ntf3_CdM_Embryo_2	1	CdM	2
3.576	128.250	Ntf3_CdM_Embryo_2	1	CdM	2
